video_id,title,url,name,score,second,frame,text
gzWWikvSQzY,Дом с ментами | 9 серия | Рукописи не горят,https://www.youtube.com/watch?v=gzWWikvSQzY,Егор Смирнов,1.0,2399.0,credits_scan_dom_s_mentami/frames/gzWWikvSQzY/frame_0031.jpg,"НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ АНТОН МИГУР. РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА. РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ, "
7UkbyRtmjxs,Дом с ментами | 10 серия | Интервью с того света,https://www.youtube.com/watch?v=7UkbyRtmjxs,Егор Смирнов,1.0,2344.0,credits_scan_dom_s_mentami/frames/7UkbyRtmjxs/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
7UkbyRtmjxs,Дом с ментами | 10 серия | Интервью с того света,https://www.youtube.com/watch?v=7UkbyRtmjxs,Егор Смирнов,1.0,2345.0,credits_scan_dom_s_mentami/frames/7UkbyRtmjxs/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
7UkbyRtmjxs,Дом с ментами | 10 серия | Интервью с того света,https://www.youtube.com/watch?v=7UkbyRtmjxs,Егор Смирнов,1.0,2346.0,credits_scan_dom_s_mentami/frames/7UkbyRtmjxs/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
7UkbyRtmjxs,Дом с ментами | 10 серия | Интервью с того света,https://www.youtube.com/watch?v=7UkbyRtmjxs,Егор Смирнов,1.0,2347.0,credits_scan_dom_s_mentami/frames/7UkbyRtmjxs/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
yslg-G65Lj8,Дом с ментами | 11 серия | Волчье слово,https://www.youtube.com/watch?v=yslg-G65Lj8,Егор Смирнов,1.0,2344.0,credits_scan_dom_s_mentami/frames/yslg-G65Lj8/frame_0022.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
yslg-G65Lj8,Дом с ментами | 11 серия | Волчье слово,https://www.youtube.com/watch?v=yslg-G65Lj8,Егор Смирнов,1.0,2345.0,credits_scan_dom_s_mentami/frames/yslg-G65Lj8/frame_0023.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
yslg-G65Lj8,Дом с ментами | 11 серия | Волчье слово,https://www.youtube.com/watch?v=yslg-G65Lj8,Егор Смирнов,1.0,2346.0,credits_scan_dom_s_mentami/frames/yslg-G65Lj8/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
yslg-G65Lj8,Дом с ментами | 11 серия | Волчье слово,https://www.youtube.com/watch?v=yslg-G65Lj8,Егор Смирнов,1.0,2347.0,credits_scan_dom_s_mentami/frames/yslg-G65Lj8/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / ВИТАЛИЙ ГАЙШУН ФРОЛ СОРОКИН / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ 'ОСВЕТИТЕЛЬ АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АНТОН МИГУР РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КО
FydSNuTqheE,Дом с ментами | 12 серия | Мужской клуб,https://www.youtube.com/watch?v=FydSNuTqheE,Егор Смирнов,1.0,2341.0,credits_scan_dom_s_mentami/frames/FydSNuTqheE/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
FydSNuTqheE,Дом с ментами | 12 серия | Мужской клуб,https://www.youtube.com/watch?v=FydSNuTqheE,Егор Смирнов,1.0,2342.0,credits_scan_dom_s_mentami/frames/FydSNuTqheE/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — ИЛЬЯ БЕГЛЕНОК ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ — ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ — ИЛЬЯ ЧЕРНОВ / АНДРЕЙ СУСОРОВ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АРТЁМ ПУПКО ПРОДЮСЕР ПОСТ-ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — АЛЕКСАНДР ЯВИСЕНКО РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ — МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
